event,city,user_id,gaid,lr_uid,brand,date_stamp_ist,date_ist
App Access,Muzaffarpur,null,af81cca1-8ba1-4bce-94a9-3ba3565dfb4c,d2qwXAYcgJcNkvg2ZVbMoMmW8eF2,vivo,01-11-2020,01-11-2020 12:47
App Access,Noida,9265c10a8bb842a8a810d30e5231f4d2,091b17f7-a438-481f-91bc-3d1a96b8e59d,9265c10a8bb842a8a810d30e5231f4d2,vivo,01-11-2020,01-11-2020 13:13
App Access,Patna,cf89080abdc747548e8e54f9bb361ac0,906ce486-e146-48d1-a002-d7e62790f2a8,cf89080abdc747548e8e54f9bb361ac0,vivo,01-11-2020,01-11-2020 12:19
mediaReady,Varanasi,hyk4OIStu9TO4WJtVSW1CHZLIyx1,eb050f81-797d-4530-878c-30ff61f99c3b,hyk4OIStu9TO4WJtVSW1CHZLIyx1,vivo,01-11-2020,01-11-2020 13:00
Video Watched,Lucknow,kY1rGl38TWhdOo6A5LmESd4YUf23,6d956877-4786-4a78-9582-cbbc0e4afe39,kY1rGl38TWhdOo6A5LmESd4YUf23,OPPO,01-11-2020,01-11-2020 12:23
mediaReady,Delhi,297b080cf6e747ca91f17fb8cc93c5aa,7dcede79-c6eb-40ca-84eb-d75d214829d9,297b080cf6e747ca91f17fb8cc93c5aa,xiaomi,01-11-2020,01-11-2020 13:06
App Access,Jaipur,e6945e7e88fa4160a7058887ec8e4e34,78BFAB66-3A14-404D-822C-39A3FBDB5DF9,null,null,01-11-2020,01-11-2020 12:19
App Access,Trivandrum,AYa5QQSTEkY4ATgl4Jj6FKSwf4t2,d3e61688-260c-46ec-92d7-98f2c0146948,AYa5QQSTEkY4ATgl4Jj6FKSwf4t2,motorola,01-11-2020,01-11-2020 11:06
mediaReady,Jaipur,WTtk8Tw5koVfCyBdSO9INfntk3x2,8661cb32-c423-4fd2-9355-64f4d7fe1d19,WTtk8Tw5koVfCyBdSO9INfntk3x2,vivo,01-11-2020,01-11-2020 12:33
App Access,Bengaluru,null,9478f0fc-c6ce-4bed-8fd3-359a5905940f,yGW2tE896HSb7Nfns6OyYmM5TQh1,xiaomi,01-11-2020,01-11-2020 12:38
mediaReady,Ahmedabad,yRQnPOy2SfbBEvvpUu3tSO93NXp2,fcc7ff7a-ab1e-461c-b0fe-af3d2ce10da1,yRQnPOy2SfbBEvvpUu3tSO93NXp2,samsung,01-11-2020,01-11-2020 13:16
mediaReady,Sangli,null,e1ac61ae-5f40-461c-b3d0-20c8812cf79c,CjKzZT0FHGQ1EZPqyTU36XZphKw2,vivo,01-11-2020,01-11-2020 12:18
Video Watched,New Delhi,433f4f05828f499686d6b3c3045449ef,325d6f90-944c-436f-892c-7d90e1d0a30b,433f4f05828f499686d6b3c3045449ef,Xiaomi,01-11-2020,01-11-2020 13:18
App Access,Jaipur,nA4AdMLIBLfYEvHFLpwVwVbgjrR2,00000000-0000-0000-0000-000000000000,null,null,01-11-2020,01-11-2020 13:02
Video Watched,Mangalore,6b6369fe876347bb88c77e030803a424,1548cbfc-fd81-4d85-b99b-cd1e91567892,6b6369fe876347bb88c77e030803a424,Lenovo,01-11-2020,01-11-2020 13:44
Video Watched,Hamirpur,lKwVUjE5WCg12oHTiAuzzFGDrR83,f7bab8c7-48d3-48cb-94b2-4c10f60b1915,lKwVUjE5WCg12oHTiAuzzFGDrR83,realme,01-11-2020,01-11-2020 12:43
mediaReady,Thane,9ea52e2f43e1421ba58b51d724cb6c5f,221ba0f7-2544-4758-8368-76ba3b4ff5c6,9ea52e2f43e1421ba58b51d724cb6c5f,OnePlus,01-11-2020,01-11-2020 12:38
App Access,Hyderabad,null,502e0010-44b2-47d0-9185-288397853d7f,1uKVJdTmDhfmwY7dQdrC2qm3vNl1,OPPO,01-11-2020,01-11-2020 13:52
App Access,Patna,b1a3c943d4a14eb3b695e1afad029dc5,fc8184cc-15fd-4020-80bc-4856e1e81498,b1a3c943d4a14eb3b695e1afad029dc5,xiaomi,01-11-2020,01-11-2020 12:18
Video Watched,Patna,cdphLHzXdxgSqyPi24dHH0DF6mw2,46194260-4619-407b-b7ec-165cd85b4130,cdphLHzXdxgSqyPi24dHH0DF6mw2,xiaomi,01-11-2020,01-11-2020 12:16
App Access,Lucknow,a32ce35d33c443238903900fa6bebfbf,ea1f74e9-8dec-4d36-a570-6d2a7ad8f00c,a32ce35d33c443238903900fa6bebfbf,Realme,01-11-2020,01-11-2020 13:20
App Access,Jaipur,null,37d9f193-f0d4-4c50-ad09-6ce641abdba9,HOUkZFK4lWTzO9NA3sPFleqIVvA3,xiaomi,01-11-2020,01-11-2020 13:20
App Access,Ahmedabad,null,22B9B738-68BC-490E-8DDA-9B3CFC63CD08,null,null,01-11-2020,01-11-2020 10:29
App Access,New Delhi,f146ad6f24bd4296b8a4dc47f2c235b3,54d7ebbc-b154-437b-acf4-21e0741d582a,f146ad6f24bd4296b8a4dc47f2c235b3,xiaomi,01-11-2020,01-11-2020 12:35
mediaReady,Ahmedabad,9BdO8euBvoMyiYuMp5Ow5hgVxUh1,34241f99-d1c4-419c-afc9-5dc1f0b14298,9BdO8euBvoMyiYuMp5Ow5hgVxUh1,HONOR,01-11-2020,01-11-2020 13:01
App Access,Kolkata,6e123e3cfc654dde94bc77f89788fa30,62b83eb1-267f-4f1c-8b8d-f4f501a88fc1,6e123e3cfc654dde94bc77f89788fa30,Redmi,01-11-2020,01-11-2020 12:13
Video Watched,Surat,null,af41c9c5-52b3-4c4c-8090-2183ea4ba393,N637iKN3hkYpG75OqSfoUeTjeQC3,samsung,01-11-2020,01-11-2020 11:11
Video Watched,Pune,null,cfa8510a-8b4e-4865-bd53-93d55b87d29a,LePJ9KK2VxfcK1C5FLkjDKB6pcU2,xiaomi,01-11-2020,01-11-2020 12:13
mediaReady,Kolkata,null,3e2256df-b0b0-4587-a7c5-212d65987ec9,TKSvALaFfrhHHU7mzxlzVwSbB0q1,samsung,01-11-2020,01-11-2020 13:21
mediaReady,Dombivali,31f01c47144b4182a8e62fbf40521487,006c2685-44ee-4fb7-b4b3-6b35b0baf5d7,31f01c47144b4182a8e62fbf40521487,OPPO,01-11-2020,01-11-2020 12:08
Video Watched,Kolkata,null,f86bff36-ecba-4ca0-95ae-0608eeb43d10,MUekpL13lyRQjtzXuxmGKl6mLh22,vivo,01-11-2020,01-11-2020 12:47
mediaReady,Lucknow,vnCMQxuZBBfGsawlkgDjM7ZOel52,0864d4c0-9ec1-4738-b340-463941eb189c,vnCMQxuZBBfGsawlkgDjM7ZOel52,OPPO,01-11-2020,01-11-2020 13:32
App Access,Ludhiana,8dc6d42e8ffa4f4380d7846a1a07c389,59b23c68-aae5-464a-bed9-9f66fc0f2685,8dc6d42e8ffa4f4380d7846a1a07c389,samsung,01-11-2020,01-11-2020 13:14
Video Watched,Guwahati,a6ee8070a02d4e1d934c41da7cebd58a,c914a679-bdba-4b89-bc05-1bfeda7386fa,a6ee8070a02d4e1d934c41da7cebd58a,realme,01-11-2020,01-11-2020 13:26
App Access,Guwahati,null,8292681e-410e-42f2-b5e3-863af3c7c189,IUdF97sU01UYT53VkQnvKkPpLIX2,TECNO,01-11-2020,01-11-2020 13:38
App Access,Ahmedabad,85bdf251e5d546eaab82a4dbf8d31617,61efd672-3852-42d6-8440-1a10bfabc93b,85bdf251e5d546eaab82a4dbf8d31617,Lenovo,01-11-2020,01-11-2020 13:23
App Access,Didwana,f03d2278ad1444d39baedd0f44165ef7,6c8cea4d-df6d-453c-8bf6-de2cc7e476d8,f03d2278ad1444d39baedd0f44165ef7,OPPO,01-11-2020,01-11-2020 12:49
App Access,New Delhi,null,b8a64902-5a3f-4daf-a0f4-41e8926bd2bc,aj7eCdR9thcXX5bcCfJcQc32U852,xiaomi,01-11-2020,01-11-2020 12:50
App Access,Hyderabad,null,2b58d730-aeff-4f16-95bc-9e6bbfd49cba,sqbZL7vOJSU2lIrxutjFAzZnJM83,vivo,01-11-2020,01-11-2020 13:33
App Access,Meerut,Ze5FwtI0GSYo336GWNtIHA8c4Ig2,faf3bcd0-db1d-4323-9c69-89fee0213b2a,Ze5FwtI0GSYo336GWNtIHA8c4Ig2,realme,01-11-2020,01-11-2020 13:22
mediaReady,Delhi,9900cb582d83424eb9db2e50b02bdea4,b1a3b54d-c1cd-4bee-ab20-f172df3f1118,null,vivo,01-11-2020,01-11-2020 12:12
Video Watched,Mumbai,null,1665e4c7-66b2-4841-a9fb-73b2ad64b445,1t9xVkHXFzTM18ol8m7Cfhdt13p1,samsung,01-11-2020,01-11-2020 12:11
mediaReady,Nagpur,2a435642c4d14952826daf149c09e0f3,2d80f519-aeb2-418d-9196-bc0206feaa02,2a435642c4d14952826daf149c09e0f3,vivo,01-11-2020,01-11-2020 13:50
mediaReady,Bengaluru,83e81478a2064cc59b7d1fa42d0eb53c,9409eedf-34ea-403d-ba69-2cff2811f540,83e81478a2064cc59b7d1fa42d0eb53c,samsung,01-11-2020,01-11-2020 12:06
mediaReady,Pune,bf1db8b3bcc24ee7a343b7c30f277dac,ffadc875-b772-4ba9-abb8-7c44c6837dec,bf1db8b3bcc24ee7a343b7c30f277dac,HONOR,01-11-2020,01-11-2020 13:53
App Access,Ramagundam,ACtlKyrO2fhKrnlyam3XV1ygek32,5b00cf3f-1ec2-41cf-b17a-41a6f0c25ca8,ACtlKyrO2fhKrnlyam3XV1ygek32,realme,01-11-2020,01-11-2020 12:17
App Access,Kolkata,null,bf8b266e-1a20-4ddb-946f-518441f20843,tzLn5945KRTvcvzNwXRoPnZrixh1,OPPO,01-11-2020,01-11-2020 13:55
App Access,Mysore,1rDBMglAHfVLqVar652ljTAOmKf1,2628509d-5170-4282-acd5-2fd28fea4c01,1rDBMglAHfVLqVar652ljTAOmKf1,OPPO,01-11-2020,01-11-2020 12:49
mediaReady,Faridabad,null,98A70D85-AC48-4251-BAAA-C5F70C714441,null,null,01-11-2020,01-11-2020 13:57
mediaReady,Mohali,rMn0yvu0pdXvGPtxjMVPoAjPWjN2,a7f5809d-98cb-4fc8-8b56-87b55177916a,rMn0yvu0pdXvGPtxjMVPoAjPWjN2,samsung,01-11-2020,01-11-2020 12:37
App Access,Pune,CE9f2eIHRhZJnLMWtjMPwVyHWHs2,49243485-85c8-4434-9b64-d558f3bd6e5e,CE9f2eIHRhZJnLMWtjMPwVyHWHs2,Lenovo,01-11-2020,01-11-2020 12:40
App Access,Lucknow,null,6eaafeaa-96b3-42ed-b6b6-93fe6be29a8c,06nrH2EQuZOCwfh392viDahHTvB2,Xiaomi,01-11-2020,01-11-2020 13:51
mediaReady,Ahmedabad,null,e5d6f3bc-31a4-4030-887c-e73aacaa7a4e,T53d1if6O6STkuc8eAukKitl1YD3,samsung,01-11-2020,01-11-2020 13:18
App Access,Patna,klTZ42qsZReVq82oqS2IHo5vSMf1,3cadfd7f-d337-4c3a-bb61-f5a57cd54539,klTZ42qsZReVq82oqS2IHo5vSMf1,OPPO,01-11-2020,01-11-2020 13:48
Video Watched,Imphal,FyIkVwC0HMfpEyJ8cqxZlP7QeSP2,4f014027-c7ae-4418-a3a4-85e13952d1e6,FyIkVwC0HMfpEyJ8cqxZlP7QeSP2,samsung,01-11-2020,01-11-2020 13:11
App Access,Lucknow,5qFPg7yU4Hh36150e35qyCqcWBB3,bb99eac6-731b-4a78-a6b1-a77fd05f1936,5qFPg7yU4Hh36150e35qyCqcWBB3,xiaomi,01-11-2020,01-11-2020 13:10
Video Watched,Pune,63745fd185304c9f8ee314a6bb9f3b40,9ad28e0b-c058-4285-b40c-a492d8e7288b,63745fd185304c9f8ee314a6bb9f3b40,OnePlus,01-11-2020,01-11-2020 12:26
App Access,Pune,nIh4QHGbK7hozVPqmLUihYbZGYn1,0bf9b087-90ce-4693-9678-bb5f120f76eb,nIh4QHGbK7hozVPqmLUihYbZGYn1,OPPO,01-11-2020,01-11-2020 12:19
Video Watched,Kolkata,26b2492c749c45099a135247b7958683,099db5e3-de93-4abc-b383-dcb57e4c97f7,26b2492c749c45099a135247b7958683,vivo,01-11-2020,01-11-2020 12:24
App Access,Mumbai,null,49eaab31-cc89-49c8-aec1-099f7922e670,ze232piv8sPFoQjCHt6KJffF5d73,lenovo,01-11-2020,01-11-2020 13:38
App Access,Jaipur,84ab9f6c27fa496db20b12ff14f49ece,798a87c3-f4da-4376-9d13-c0fbe13967e2,84ab9f6c27fa496db20b12ff14f49ece,OnePlus,01-11-2020,01-11-2020 01:55
App Access,Delhi,null,00000000-0000-0000-0000-000000000000,null,null,01-11-2020,01-11-2020 13:18
App Access,Kolkata,60f5da69ae5048379410aaa69ef15990,9f35451d-7f01-4f1d-ae67-6b55a2072aa3,60f5da69ae5048379410aaa69ef15990,xiaomi,01-11-2020,01-11-2020 13:08
App Access,New Delhi,NXXbQhMTrhOWeB2wWouNuxMtya23,31668172-d350-4181-8e4c-59a372a7f05f,NXXbQhMTrhOWeB2wWouNuxMtya23,xiaomi,01-11-2020,01-11-2020 13:24
App Access,Chandigarh,50efc2bcb2824698a090bed8bc065f02,d1b984a7-7860-4358-9233-de63db6c61ad,50efc2bcb2824698a090bed8bc065f02,OPPO,01-11-2020,01-11-2020 13:20
App Access,Pune,3euojJJLfhcttTq1sZoxpypihvH2,4868e6d3-5e14-451b-a3c4-586899ca4c46,3euojJJLfhcttTq1sZoxpypihvH2,xiaomi,01-11-2020,01-11-2020 12:13
Video Watched,Ludhiana,jKfiTSZDk6d6sPzEWYqf8MHea8F3,20153170-04ab-41c1-b389-93f93490ddd1,jKfiTSZDk6d6sPzEWYqf8MHea8F3,samsung,01-11-2020,01-11-2020 12:41
Video Watched,Bhiwani,null,fe883dd9-fcec-4b88-aa6b-2346c913846c,lDQ7Bsz5DWQ62kkSmAMLbaoNgxq1,samsung,01-11-2020,01-11-2020 12:13
Video Watched,Ludhiana,dxXqRH6mqVTNiAizcIlNu7zzwbn2,d8c4eba5-59c0-4c14-ba94-fa25725a4b9b,dxXqRH6mqVTNiAizcIlNu7zzwbn2,vivo,01-11-2020,01-11-2020 12:50
Video Watched,Pune,090a0bd62ba54c7fb6d96eee4c023734,ac81a3b9-e4cb-4c2b-99b3-f87bdfc79a87,090a0bd62ba54c7fb6d96eee4c023734,samsung,01-11-2020,01-11-2020 12:09
App Access,null,eb2f8f9903a948b48479669048531889,7883B62E-79C9-4A5C-9608-829A4E58AA2F,eb2f8f9903a948b48479669048531889,null,01-11-2020,01-11-2020 13:07
App Install,Rohtak,null,4ee91b4f-eb73-4430-9ecb-b0dd824533cb,null,Lenovo,01-11-2020,01-11-2020 12:40
App Access,Ludhiana,null,fd709871-a4ec-418f-8c88-715495b5d775,IxwA89205ZOrwvQaBN31LxfUgUq2,Xiaomi,01-11-2020,01-11-2020 13:19
Video Watched,Ahmedabad,acf8906c01d4494a9f48b0c10c82abed,782e3515-9a3b-4bcb-b049-4e5f989190a4,acf8906c01d4494a9f48b0c10c82abed,vivo,01-11-2020,01-11-2020 12:16
Video Watched,Indore,null,5c1d2d11-2392-4a70-8427-ea3236bdb349,DyBXW1wo6Cakb4SIepGctCmFT6T2,xiaomi,01-11-2020,01-11-2020 12:53
App Access,null,7fbaf445b9ea463791135a51f860d9aa,30bff635-c65d-4a4f-ae65-0e27543de3a4,7fbaf445b9ea463791135a51f860d9aa,OPPO,01-11-2020,01-11-2020 13:06
App Access,Pune,null,b1d7d957-49c2-41f8-88c1-a4e6bb545f6a,GHrey40WpcVw8GLvdG5cpgxIoc53,Xiaomi,01-11-2020,01-11-2020 12:10
mediaReady,Jalandhar,null,D8D7C603-EC18-4E26-9D62-7B41B899F0EF,null,null,01-11-2020,01-11-2020 12:02
Video Watched,New Delhi,Ra2vcQrIOqSk7njVCdA49VL9f1l2,7c32afb5-43f5-432b-9d06-340826cc43e2,Ra2vcQrIOqSk7njVCdA49VL9f1l2,TECNO,01-11-2020,01-11-2020 12:34
App Access,Patna,b414a9d11d2c4a04bc899df7013437e9,af628b49-8166-4a1b-afdb-096b1ad73a79,b414a9d11d2c4a04bc899df7013437e9,OPPO,01-11-2020,01-11-2020 13:29
App Access,Bengaluru,lp3pxTumIKXIZ0eTa7CKPhV1yl33,f54ab8e8-4d7c-41b4-97fb-4648613c5b0c,lp3pxTumIKXIZ0eTa7CKPhV1yl33,Redmi,01-11-2020,01-11-2020 13:16
App Access,Bengaluru,DG4q3U7dN4Wj9vHCwFgtK03UE1B2,60326a61-ef12-4cda-8466-d5b077dc16ce,DG4q3U7dN4Wj9vHCwFgtK03UE1B2,OPPO,01-11-2020,01-11-2020 13:53
App Access,Guwahati,null,2739d75c-0081-4ffd-b095-e1c273a8b0c0,eQS4g14aEmfCoKuuieNR39Le9dH2,Mtech,01-11-2020,01-11-2020 12:31
Video Watched,Ludhiana,bd658c1cdd4f49ca833de3b91e9cbc1a,7c1e2d8f-5730-486a-b45e-39be46c903ca,bd658c1cdd4f49ca833de3b91e9cbc1a,OPPO,01-11-2020,01-11-2020 13:13
Video Watched,Chandigarh,null,15e0a25f-c21c-4c7a-850e-2ca3d71e97cd,UQQl3SZ9W6bUwrwaZFcSukphwUc2,OPPO,01-11-2020,01-11-2020 13:41
App Access,Kolhapur,ioIJRS2ZGtPfltc2Xupc1nwF5Mn2,328881d4-9c0c-4385-a218-d3b392190c31,ioIJRS2ZGtPfltc2Xupc1nwF5Mn2,Redmi,01-11-2020,01-11-2020 12:47
App Access,Patna,a036f896009a4565823bb40db917925b,9cc788bd-63b9-44af-85a9-bf549eb3c3eb,a036f896009a4565823bb40db917925b,samsung,01-11-2020,01-11-2020 13:10
App Access,Bengaluru,qtFpamZOwQON4SkH4ih28WWJc4I2,de6f4f99-c592-4e33-a4eb-25e9ee95c3d7,qtFpamZOwQON4SkH4ih28WWJc4I2,Redmi,01-11-2020,01-11-2020 13:11
App Access,Thane,f782ae01e17640828273d1dd20e67f19,459130b6-44c4-4f0b-844c-3787e5690dc9,f782ae01e17640828273d1dd20e67f19,OnePlus,01-11-2020,01-11-2020 13:23
App Access,Agra,null,e00cf145-2f72-4685-ab80-897cf0e691eb,ZMzRQuShqTYUtJLUIsWD5eCtAGH3,newspice,01-11-2020,01-11-2020 12:24
App Access,Kurukshetra,01d8e4abfe21476a9cd61648a7b37ac7,84d1f1ed-8ced-49ae-97b1-420ab7273ff5,01d8e4abfe21476a9cd61648a7b37ac7,realme,01-11-2020,01-11-2020 12:44
App Access,Lucknow,LgvH0JBtLOO7n6GJmqvAcY9fDKx1,a30f85ed-b9ff-40a3-9d66-f093f60d2b0f,LgvH0JBtLOO7n6GJmqvAcY9fDKx1,samsung,01-11-2020,01-11-2020 12:55
Video Watched,Bhatta Bazar,null,dc6958b7-adfe-4515-9865-fa933fb1e9ba,ERK1mRrFQTcb2LXLEq51nCVMfWD2,vivo,01-11-2020,01-11-2020 12:22
App Access,Bengaluru,null,54f0cd5f-1088-4c5e-9ad4-84ee7d567db9,zxRcSKwyzhcMJ6f9sGTsiOYVRT42,xiaomi,01-11-2020,01-11-2020 12:05
App Access,Pune,null,b1fcadf3-459f-4fe8-b37c-91da62e1ba5e,beD47XjjhNgxOJoCZxGQaOFs1iI2,OnePlus,01-11-2020,01-11-2020 12:24
mediaReady,Indore,null,8c91617f-a57d-4f1c-88cc-696ed5cc5daf,CPEDaAxDuFNEVW2aUVNzJ0wJlFj2,HONOR,01-11-2020,01-11-2020 12:36
Video Watched,Aligarh,null,43645699-0e15-4a7d-8831-493edbc11f32,nwLy3nr1mtWG8qHfs8xd0Uv48wI3,vivo,01-11-2020,01-11-2020 13:41
App Access,Ranchi,null,f8d15a75-cc4c-4af6-a051-7fe0fabf17c2,O1qnd6753sV6D0dz0rLMsX8SfCu2,xiaomi,01-11-2020,01-11-2020 13:48
App Access,Ludhiana,002d683687164751b56d9781aa845b3a,64f0d86d-ee70-4aaf-9ac5-19be2ec94cee,002d683687164751b56d9781aa845b3a,vivo,01-11-2020,01-11-2020 13:47
mediaReady,New Delhi,70757fd7d779415d86fca85d371dad8b,8d1c6286-c81f-48b2-bd79-8dac878d37bf,70757fd7d779415d86fca85d371dad8b,xiaomi,01-11-2020,01-11-2020 13:57
App Access,Ambala,null,d3513e17-b69d-4a7a-b4ad-7147e9e502c1,y0ET1D689DU6hFCYotbjDMJy0w42,samsung,01-11-2020,01-11-2020 12:45
Video Watched,Mumbai,6a90f18d5ce44e85b9bed31c158355f1,7018ba54-06be-447a-ab41-7653cb7223c1,6a90f18d5ce44e85b9bed31c158355f1,OPPO,01-11-2020,01-11-2020 12:36
App Access,Hyderabad,null,3d2e527c-32f7-4994-a9d6-a1138312c874,0H7bhWJ9YRV5eRWrZHaHNpLG43K2,OPPO,01-11-2020,01-11-2020 13:35
App Access,Shamli,e60068dbb38c41d3bfae2f725bef831a,4dfd1251-696b-47d7-84fc-9e2f862ceedb,e60068dbb38c41d3bfae2f725bef831a,Nokia,01-11-2020,01-11-2020 12:36
Video Watched,Patna,null,7141a394-c38f-484f-8cdf-52359d581e52,gw4uXkIlc4fYx9luvkIw790MJcP2,samsung,01-11-2020,01-11-2020 12:13
Video Watched,Delhi,null,8edce83d-0459-41c0-9028-80a2b719562c,3a1641eb7f4f4d2595f4b51ed558bd85,vivo,01-11-2020,01-11-2020 12:11
App Access,New Delhi,6703a734a94949aa8ac4ce08c563342b,425a3482-9db5-4b88-a9b4-c72f0d5e8c13,6703a734a94949aa8ac4ce08c563342b,HONOR,01-11-2020,01-11-2020 13:25
mediaReady,Mumbai,8lmKz3wKYLOlvyDi5sOQEFVNXuu1,f53af09c-5d26-4192-a382-33877aae53a7,8lmKz3wKYLOlvyDi5sOQEFVNXuu1,xiaomi,01-11-2020,01-11-2020 12:24
App Access,Hyderabad,null,0aca34d9-522b-4a39-bdc2-3d03b654cacf,C2GX3W54KwgkmafhLrn9hWvDHGx2,samsung,01-11-2020,01-11-2020 12:41
App Access,Kolkata,null,c1620356-95a2-49ea-b3da-6810dc8bb0b2,Pfh5xwBUgORxMUsjTXtdE1zKNum1,TECNO,01-11-2020,01-11-2020 13:49
App Access,Lucknow,gjzi6Dn8XMgIfg5RGy9UKj6aXG02,45849d88-b0d9-4065-a49c-7d55ffde1c06,gjzi6Dn8XMgIfg5RGy9UKj6aXG02,Xolo,01-11-2020,01-11-2020 13:00
App Access,Delhi,SCgfIO60fnNocdHBTyRynOwm0r72,5d5feda8-dcc5-4e2b-8fd4-811ef7fa0228,SCgfIO60fnNocdHBTyRynOwm0r72,xiaomi,01-11-2020,01-11-2020 12:06
mediaReady,Ahmedabad,null,a04aa5dd-6fa7-4617-9957-6d59d4d2ea80,82f01065a5f3486b8ba3a2088750a66c,OnePlus,01-11-2020,01-11-2020 12:37
App Access,Delhi,null,09d17ff2-99e1-4c08-88f5-1f3c8c96de19,66steJFgaSUdZsCr3SnutRRDJuH2,LAVA,01-11-2020,01-11-2020 12:01
App Access,Mumbai,c1faf520f9cc406abe79140bf8490ab7,9ad7712a-b8ed-4344-81cf-a341b0415c26,c1faf520f9cc406abe79140bf8490ab7,vivo,01-11-2020,01-11-2020 12:26
mediaReady,Hyderabad,null,826bc12a-4fc5-48de-9442-ffb7f4629675,wTMkGMPVgdMJPpa45QofxUd6bul2,xiaomi,01-11-2020,01-11-2020 13:26
Video Watched,Bhubaneswar,null,47e7fbe6-cd0a-4a19-a24f-3ad0e9cafe02,KdcglP8n5jePIRrQFSj68DkrDdo1,vivo,01-11-2020,01-11-2020 13:34
Video Watched,Mysore,080378f1e6f14012a674c1df08651630,5b423b73-aed4-4a77-890d-cce64c886322,080378f1e6f14012a674c1df08651630,vivo,01-11-2020,01-11-2020 12:19
mediaReady,Delhi,null,7ba38bcf-a20e-4eb8-9505-c86f9e068f7e,siOstwclNlSBvGPcLYRhLEH23F32,samsung,01-11-2020,01-11-2020 12:22
Video Watched,Indore,t0kWMmtVP3S1hqhPZa7hYZjO7Bg2,6f9698c9-d1c2-4db0-8c39-5dfb12fd9b8f,t0kWMmtVP3S1hqhPZa7hYZjO7Bg2,samsung,01-11-2020,01-11-2020 12:41
App Access,Guwahati,847374c11f004e9d9c19bc56a338e7d7,8c334d81-a03d-41c0-a79e-3f714533e0f5,847374c11f004e9d9c19bc56a338e7d7,realme,01-11-2020,01-11-2020 12:10
App Access,Lucknow,4d8cd1b9412c40cea27c81823daeb58c,d47ad463-5967-47ce-8b74-b321927f2a04,4d8cd1b9412c40cea27c81823daeb58c,OPPO,01-11-2020,01-11-2020 13:19
mediaReady,New Delhi,null,d09457a6-6280-41f8-a627-678884757662,B9nKzuLYNAcuBJblFpctdw9OyQh2,samsung,01-11-2020,01-11-2020 11:36
App Access,Ahmedabad,De4l34MVtyahqYjjumt9QghqYkO2,336eb19c-bdab-40cf-b9a8-bb3cbd9480c7,De4l34MVtyahqYjjumt9QghqYkO2,realme,01-11-2020,01-11-2020 13:34
App Access,Dombivali,null,77e7977d-77ee-46db-bda0-3f3a2c0fcf2b,mjUs6sICZ6NlDNdKQobN1BlGplG2,samsung,01-11-2020,01-11-2020 13:23
Video Watched,Bamanhera,1b66b29309154c11b7dc3cac05fb82e3,39d0a1a2-9d64-4ad9-99e1-d8e40bbde096,1b66b29309154c11b7dc3cac05fb82e3,vivo,01-11-2020,01-11-2020 12:04
Video Watched,Hubli,dY5M3BgN4DdkzvWeuQKp7zH1w8U2,b9eae327-ad42-4e07-9868-a238e65b2bbf,dY5M3BgN4DdkzvWeuQKp7zH1w8U2,samsung,01-11-2020,01-11-2020 12:32
App Access,Kolkata,null,9356d916-a4b8-410b-b83b-2367682284c9,PkNPM6fEnzLmsxJTanebnce1a4u1,Xiaomi,01-11-2020,01-11-2020 12:23
Video Watched,Guwahati,c5e86648feaf4ee1b04cd9864a4b02c9,2f4b8498-79d0-45e6-992d-6eccf7b81bbc,c5e86648feaf4ee1b04cd9864a4b02c9,Redmi,01-11-2020,01-11-2020 12:33
App Access,Jaipur,null,4e4c1c5d-dafb-4c79-a339-a4f2bae53131,null,vivo,01-11-2020,01-11-2020 13:19
App Access,Lucknow,96d3e74fea664000ae25b8b0804900c3,0e065adb-797f-4345-b14e-24ad1dbc9098,96d3e74fea664000ae25b8b0804900c3,xiaomi,01-11-2020,01-11-2020 12:15
Video Watched,Ahmedabad,IX7mI4gPSvZWX6CmKcj629N50vr2,545fa32a-03f1-4c30-8f85-3d45b5947f9d,IX7mI4gPSvZWX6CmKcj629N50vr2,vivo,01-11-2020,01-11-2020 13:24
Video Watched,Patna,40299f7443f14e258c73b0d4c78bd88a,ddf52d6b-7eba-4c13-bd3b-b872fc9e7fb7,40299f7443f14e258c73b0d4c78bd88a,Xiaomi,01-11-2020,01-11-2020 12:57
App Access,Patna,fab96746f8a04e4eab4b105052e744d4,4e8d83fa-f3ac-4d36-970c-d526582cf92b,fab96746f8a04e4eab4b105052e744d4,xiaomi,01-11-2020,01-11-2020 13:30
Video Watched,Rajkot,a9aba7b444764014805c0bf697806583,f6aa9c5d-1fc4-49b8-83af-3c38850f02ed,a9aba7b444764014805c0bf697806583,OPPO,01-11-2020,01-11-2020 02:45
App Access,Jaipur,OIUvtA9gP3XP19jrz2iLwJ8Hu5K2,b496583c-a100-4ca2-9ed5-4ac6eb8b4c34,OIUvtA9gP3XP19jrz2iLwJ8Hu5K2,TECNO,01-11-2020,01-11-2020 12:10
App Access,Ahmedabad,rH7UqiqdfMUdAJ6iyrzA1tE7wCh2,39bf9de3-4405-4dac-80ee-662a11cbb902,rH7UqiqdfMUdAJ6iyrzA1tE7wCh2,vivo,01-11-2020,01-11-2020 13:45
mediaReady,Mumbai,null,1cad203f-fce0-4805-8060-9c68389ab70a,cC93lDbs4aRl7GoKsMmfAVlJMRr2,POCO,01-11-2020,01-11-2020 11:47
